REG1,SLEAK,SSLEEP,BBFSLEEP,LNAOUT,IDD1,IDD2,IDD3,LNA_GAIN,LNA_NF,LNA_IIP3
87,-3.36E-08,0.0000018,-3.06E-09,0.00948,0.056,0.00661,0.00264,17,1.1,10.5
87,3.95E-08,0.0000018,-3.06E-09,0.00925,0.0571,0.0075,0.00262,16.9,1.24,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00916,0.0571,0.00727,0.00266,16.8,1.33,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00891,0.0568,0.00722,0.00253,16.9,1.01,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00894,0.0558,0.00663,0.00254,16.9,1.06,10.4
87,-7.04E-08,0.00000139,1.03E-08,0.00952,0.0566,0.00674,0.0027,16.8,1.28,10.5
87,-3.36E-08,0.00000242,-3.06E-09,0.00888,0.0561,0.00698,0.0025,16.9,1.21,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00946,0.06,0.00817,0.00263,16.8,1.18,10.6
87,-0.000000168,0.00000263,1.03E-08,0.00944,0.059,0.00753,0.0027,16.8,1.15,10.7
87,-0.000000058,0.0000018,-3.06E-09,0.00906,0.0558,0.00678,0.00253,16.9,0.995,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00915,0.0568,0.00709,0.0026,16.9,1.4,10.7
87,-7.04E-08,0.00000201,1.03E-08,0.00941,0.0571,0.00712,0.00271,16.8,1.2,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00911,0.0563,0.00687,0.00255,16.9,1.12,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.0094,0.0554,0.00619,0.00266,17,1.09,10.6
87,-7.04E-08,0.00000263,1.03E-08,0.00938,0.0568,0.00714,0.00271,16.8,1.28,10.7
87,-0.000000058,0.0000018,-3.06E-09,0.00909,0.0565,0.00734,0.00259,17,1.21,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00932,0.0577,0.00694,0.00261,16.8,1.11,10.7
87,-7.04E-08,0.00000263,1.03E-08,0.00939,0.0559,0.00639,0.00267,16.8,1.1,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00921,0.0587,0.00737,0.00258,16.8,1.2,10.7
87,-9.26E-09,0.00000242,-3.06E-09,0.00932,0.0573,0.00747,0.00264,17,1.16,10.3
87,-0.000000119,0.00000263,1.03E-08,0.0091,0.0573,0.00685,0.00264,16.7,0.981,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00917,0.0576,0.00707,0.0026,16.9,1.04,10.4
87,-0.000000058,0.0000018,-3.06E-09,0.00897,0.0559,0.00684,0.00251,16.8,1.16,10.8
87,-9.48E-08,0.00000201,1.03E-08,0.00944,0.0569,0.00749,0.00269,16.9,1.35,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00923,0.0568,0.00696,0.0026,16.9,1.01,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00949,0.0577,0.00703,0.0027,17,0.974,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00899,0.0578,0.00717,0.00258,16.7,1.19,10.7
87,-9.26E-09,0.00000242,-3.06E-09,0.0101,0.0618,0.00842,0.00283,16.9,1.23,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.0098,0.0618,0.00822,0.00278,16.9,0.986,10.7
87,-0.000000168,0.00000201,1.03E-08,0.00989,0.0613,0.00743,0.00284,16.8,1.45,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00901,0.0615,0.00893,0.00256,16.8,1.36,10.8
87,-0.000000058,0.00000242,-3.06E-09,0.00978,0.0603,0.00773,0.00275,16.9,0.78,10.8
87,-0.000000119,0.00384,1.03E-08,0.0092,0.0636,0.00794,0.00265,16.8,1.25,10.6
87,-0.000000107,0.00000118,-3.06E-09,0.00946,0.0599,0.00753,0.00272,16.9,1.16,10.6
87,-3.36E-08,0.00000242,-3.06E-09,0.0096,0.0607,0.008,0.00273,16.9,1.27,10.7
87,-0.000000119,0.00000201,1.03E-08,0.0091,0.059,0.00732,0.00262,16.7,1.52,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00976,0.0609,0.00796,0.00272,16.9,1.18,10.7
87,-0.000000058,0.0000018,-3.06E-09,0.00946,0.0608,0.00803,0.00269,16.8,1.24,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00982,0.0621,0.0082,0.00283,16.8,1.2,10.9
87,-8.24E-08,0.0000018,-3.06E-09,0.00976,0.0605,0.00761,0.00275,16.9,1.1,10.7
87,-9.26E-09,0.00000118,-3.06E-09,0.00992,0.0618,0.00803,0.00281,17,1.13,10.8
87,-0.000000168,0.00000201,1.03E-08,0.0104,0.0614,0.00708,0.00289,16.8,1.39,11.1
87,-9.26E-09,0.00000118,-3.06E-09,0.00971,0.0616,0.008,0.00274,16.9,1.22,10.6
255,-0.000000058,0.00000242,-3.06E-09,0.00377,0.0345,0.000817,0.00216,-48.2,         -INF,0.265
87,-0.000000119,0.00000201,1.03E-08,0.00999,0.0605,0.00689,0.00282,16.8,1.33,10.8
0,-9.26E-09,0.000704,-3.06E-09,0.00935,0.0622,0.00829,0.00262,16.9,1.29,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00918,0.0607,0.00802,0.00257,16.8,1.08,10.7
87,-9.48E-08,0.00000201,1.03E-08,0.01,0.0605,0.00771,0.00285,16.8,1.24,10.7
87,-3.36E-08,0.00089,-3.06E-09,0.00986,0.0446,0.00289,0.00274,17.1,1.22,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00957,0.06,0.00793,0.0027,16.8,1.44,10.7
87,-7.04E-08,0.00000263,1.03E-08,0.0101,0.0613,0.00794,0.00291,16.8,1.29,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00975,0.0604,0.00758,0.00278,16.9,1.26,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00921,0.0597,0.00766,0.00258,16.9,1.2,10.8
87,-0.000000119,0.00000201,1.03E-08,0.00979,0.0581,0.00698,0.00279,16.9,1.26,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00931,0.0565,0.00692,0.0026,16.9,0.991,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00949,0.0591,0.00747,0.00267,16.9,0.994,10.6
87,-0.000000144,0.00000201,1.03E-08,0.00925,0.0589,0.00736,0.00268,16.7,1.23,10.9
87,-3.36E-08,0.0000018,-3.06E-09,0.00944,0.0597,0.00806,0.00266,16.8,1.35,10.8
87,-0.000000058,0.0000018,-3.06E-09,0.00891,0.0597,0.00788,0.0025,16.6,1.2,10.8
87,-0.000000144,0.00000201,1.03E-08,0.00949,0.0571,0.00727,0.00269,16.9,1.15,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00945,0.0587,0.00723,0.00269,16.9,1.15,10.5
87,-3.36E-08,0.00000118,-3.06E-09,0.00972,0.0574,0.00727,0.00272,17.1,1.26,10.3
87,-9.48E-08,0.00000263,1.03E-08,0.0101,0.0597,0.00735,0.00286,16.9,1.02,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00917,0.0565,0.00696,0.0026,17,1.41,10.6
87,1.51E-08,0.00000118,-3.06E-09,0.00882,0.0556,0.00673,0.00248,16.9,1.4,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00921,0.0574,0.00728,0.00263,16.8,1.07,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00899,0.0559,0.00646,0.00254,16.9,1.06,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00921,0.0486,0.00699,0.00262,16.9,2.13,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00915,0.0568,0.00725,0.00261,16.8,1.29,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00938,0.0573,0.0077,0.00263,17.1,1,10.5
87,-0.000000058,0.0000018,-3.06E-09,0.00941,0.0568,0.00671,0.00264,17,1.15,10.3
87,-0.000000119,0.00000201,1.03E-08,0.00974,0.0582,0.00738,0.00278,16.9,1.25,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00937,0.0577,0.00727,0.00266,17,0.912,10.4
255,-8.24E-08,0.000112,-3.06E-09,0.000152,0.000925,0.000628,-0.000000136,-49,         -INF,-1.74
87,-0.000000168,0.00000201,1.03E-08,0.00943,0.0564,0.00639,0.00267,16.9,1.18,10.6
87,-9.26E-09,0.00000118,-3.06E-09,0.00958,0.0585,0.00734,0.00271,17,1.05,10.6
87,-9.26E-09,0.00000242,-3.06E-09,0.0095,0.0584,0.00723,0.00264,16.9,1.3,10.6
87,-0.000000192,0.00000201,1.03E-08,0.00981,0.0582,0.00752,0.00281,16.9,1.42,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00974,0.0589,0.00708,0.00271,16.9,1.19,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00956,0.0565,0.00647,0.0027,17,1.12,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.0101,0.0574,0.00669,0.00283,17,1.24,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00973,0.0586,0.00716,0.0028,17,1.01,10.4
87,-3.36E-08,0.00000118,-3.06E-09,0.00953,0.0597,0.0075,0.00268,17.1,1.18,10.3
87,-0.000000144,0.00000201,1.03E-08,0.00931,0.0569,0.00656,0.00262,16.9,1,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00918,0.0589,0.00746,0.00262,16.9,1.09,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00944,0.0577,0.00753,0.00267,17,1.18,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.00936,0.0596,0.00775,0.00267,16.8,1.14,10.6
255,-0.000000058,0.0000018,-3.06E-09,0.000156,0.000169,0.000628,-0.000000136,-56.5,         -INF,-5.54
87,1.51E-08,0.0000018,-3.06E-09,0.00903,0.0569,0.0073,0.00256,16.9,1.18,10.6
87,-0.000000168,0.00000263,1.03E-08,0.00998,0.0588,0.0069,0.00281,16.9,1.04,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.00964,0.0569,0.0074,0.00273,17,1.26,10.6
87,-9.26E-09,0.00136,-3.06E-09,0.00958,0.0582,0.00729,0.00266,17,1.09,10.5
255,-0.000000144,0.00508,1.03E-08,-0.000036,0.0354,0.00723,-0.00000101,-18.5,23.1,13.3
87,-8.24E-08,0.0000018,-3.06E-09,0.00955,0.057,0.00656,0.00273,17,1.21,10.4
87,-0.000000058,0.0000018,-3.06E-09,0.00928,0.0578,0.00725,0.00263,17,1.19,10.3
87,-9.48E-08,0.00000201,1.03E-08,0.0098,0.0583,0.00736,0.00283,16.9,1.23,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00911,0.056,0.00633,0.00258,16.9,1.08,10.3
87,-3.36E-08,0.0000018,-3.06E-09,0.00938,0.058,0.00701,0.00264,16.9,1.33,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00993,0.0576,0.00651,0.00281,17,1.24,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00895,0.057,0.00779,0.00253,16.9,1.15,10.4
87,-9.26E-09,0.00000118,-3.06E-09,0.00938,0.0556,0.00614,0.00261,17,1.04,10.6
87,-0.000000144,0.00000201,1.03E-08,0.00971,0.0562,0.00598,0.00278,16.9,1.24,10.4
87,-9.26E-09,0.0000018,-3.06E-09,0.00952,0.0569,0.0071,0.00264,17,1.12,10.4
87,-9.26E-09,0.00000118,-3.06E-09,0.00936,0.0577,0.00742,0.00265,-13.8,27.5,15.1
87,-0.000000144,0.00000201,1.03E-08,0.0095,0.0591,0.00716,0.00275,16.8,1.55,10.7
87,-3.36E-08,0.00000242,-3.06E-09,0.00927,0.0567,0.00684,0.0026,17,1.17,10.4
87,3.95E-08,0.0000018,-3.06E-09,0.00941,0.0592,0.00758,0.00264,16.9,1.05,10.5
87,-0.000000144,0.00000263,1.03E-08,0.00907,0.0575,0.00701,0.00262,16.8,1.08,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00912,0.0588,0.00765,0.00258,16.9,1.14,10.5
87,-0.000000058,0.0000018,-3.06E-09,0.00941,0.0593,0.00811,0.00267,16.9,1.04,10.4
87,-0.000000119,0.00000263,1.03E-08,0.00928,0.0551,0.00611,0.00266,16.9,0.933,10.4
87,-0.000000058,0.00000118,-3.06E-09,0.00896,0.058,0.00721,0.00254,16.9,1.26,10.3
87,-3.36E-08,0.00000118,-3.06E-09,0.00902,0.0564,0.00701,0.00257,16.9,1.03,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00972,0.058,0.00805,0.00278,16.9,1.29,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00972,0.0575,0.00732,0.00273,17,1.22,10.5
87,6.39E-08,0.0000018,-3.06E-09,0.00943,0.0567,0.00728,0.00264,17,1.14,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00918,0.0564,0.00745,0.00262,16.8,1.16,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00901,0.0563,0.00716,0.00257,16.9,1.39,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00902,0.0572,0.00771,0.00255,16.9,1.06,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00921,0.0563,0.00706,0.00265,16.8,1.43,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00952,0.057,0.00692,0.0027,17,1.09,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00973,0.0575,0.00716,0.00273,17,1.14,10.5
255,-9.48E-08,0.00507,1.03E-08,-0.000036,0.00699,0.000651,-0.00000101,-18.2,22.5,11.8
87,-0.000000107,0.0000018,-3.06E-09,0.00955,0.058,0.00732,0.00269,17,1.03,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00907,0.0585,0.00783,0.00256,16.9,1.08,10.4
87,-9.48E-08,0.00000201,1.03E-08,0.00958,0.0575,0.00749,0.00273,16.8,1.46,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.0094,0.0578,0.00729,0.00265,16.9,1.05,10.4
87,1.51E-08,0.0000018,-3.06E-09,0.00978,0.0574,0.00725,0.00272,17,1.16,10.5
87,-0.000000144,0.00000201,1.03E-08,0.00989,0.0582,0.00732,0.00284,17,1.31,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00925,0.0578,0.008,0.0026,16.9,1.09,10.6
87,-9.26E-09,0.00000118,-3.06E-09,0.00967,0.0587,0.0075,0.00273,17,1.2,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00938,0.0586,0.0074,0.00269,16.8,1.55,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00923,0.0564,0.00671,0.00257,17,1.01,10.3
87,-3.36E-08,0.00000242,-3.06E-09,0.00897,0.0578,0.0076,0.00253,16.9,0.936,10.5
87,-7.04E-08,0.00000263,1.03E-08,0.00936,0.0572,0.00733,0.00269,16.8,1.32,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00935,0.0563,0.0065,0.00262,16.9,1.07,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00903,0.0568,0.0075,0.00252,16.9,1.16,10.5
87,-7.04E-08,0.00000201,1.03E-08,0.00978,0.0597,0.00782,0.00273,16.7,1.18,10.8
87,-0.000000058,0.0000018,-3.06E-09,0.00959,0.0557,0.00649,0.00269,17,1.08,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00917,0.0557,0.00677,0.00256,16.9,1.1,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.00902,0.0571,0.00701,0.00256,16.7,1.15,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00934,0.056,0.00687,0.00258,17,1.04,10.5
87,-8.24E-08,0.00000118,-3.06E-09,0.00867,0.0554,0.00688,0.00241,16.8,1.01,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00911,0.0558,0.00656,0.00259,16.6,1.17,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.0088,0.0555,0.00669,0.00249,16.9,1.15,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00916,0.0562,0.0071,0.00257,16.9,1.03,10.7
87,-0.000000119,0.00000201,1.03E-08,0.00942,0.0566,0.00677,0.00266,16.8,1.31,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.0088,0.0553,0.00662,0.00247,-19.3,32.1,13.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00917,0.0567,0.00692,0.00258,16.8,1.15,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00936,0.0572,0.00707,0.00268,16.8,1.27,10.5
87,-3.36E-08,0.00000242,-3.06E-09,0.00909,0.0579,0.00763,0.00256,16.8,1.04,10.6
87,1.51E-08,0.0000018,-3.06E-09,0.00901,0.0573,0.00727,0.00257,16.8,1.39,10.6
87,-0.000000119,0.00000201,1.03E-08,0.00992,0.0601,0.00767,0.00279,16.7,1.23,10.9
87,3.95E-08,0.0000018,-3.06E-09,0.00959,0.057,0.00705,0.00266,16.9,1.05,10.6
87,-9.26E-09,0.0000018,-3.06E-09,0.00899,0.0554,0.00663,0.00253,16.9,1.23,10.4
87,-9.48E-08,0.00000201,1.03E-08,0.00922,0.0563,0.00685,0.00256,16.8,1.14,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00906,0.0555,0.00673,0.00256,16.9,1.18,10.5
87,-0.000000058,0.0000018,-3.06E-09,0.00859,0.0559,0.0068,0.00242,16.8,0.93,10.5
87,-0.000000119,0.00000201,1.03E-08,0.0094,0.0579,0.00705,0.00273,16.8,1.19,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00873,0.0554,0.00666,0.00247,16.9,1.08,10.6
87,1.51E-08,0.00000242,-3.06E-09,0.00903,0.0561,0.00686,0.00253,16.9,1.28,10.7
87,-9.48E-08,0.00000263,1.03E-08,0.00919,0.0564,0.00681,0.00266,16.8,1.2,10.4
87,-0.000000058,0.00000118,-3.06E-09,0.00953,0.0573,0.0073,0.00271,17,1.01,10.6
87,1.51E-08,0.00000242,-3.06E-09,0.00907,0.0565,0.00695,0.00253,16.9,1.12,10.7
87,-0.000000119,0.00000201,1.03E-08,0.00917,0.0558,0.00655,0.00259,16.7,1.23,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00911,0.0573,0.00745,0.0026,16.8,1.04,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.0092,0.0586,0.00782,0.00262,16.8,1.41,10.7
87,-0.000000119,0.00000263,1.03E-08,0.00921,0.0571,0.00714,0.00264,16.8,0.968,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00931,0.0574,0.00672,0.00264,16.9,1.08,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00949,0.0572,0.00742,0.0027,17,1.21,10.4
87,-0.000000144,0.00000201,1.03E-08,0.00946,0.0572,0.0066,0.00272,16.8,1.24,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00927,0.0589,0.00748,0.00264,16.9,1.41,10.6
87,-3.36E-08,0.00000118,-3.06E-09,0.0092,0.0566,0.00657,0.00265,17,1.26,10.3
87,-0.000000168,0.00000201,1.03E-08,0.00951,0.0581,0.00723,0.00272,16.8,1.38,10.9
87,-0.000000058,0.0000018,-3.06E-09,0.00905,0.0554,0.00627,0.00253,16.9,1.15,10.4
255,-9.26E-09,0.00000242,-3.06E-09,0.00369,0.0308,0.000802,0.00199,-57.8,         -INF,-0.526
87,-9.48E-08,0.00000201,1.03E-08,0.00933,0.0599,0.00773,0.00266,16.8,1.29,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00918,0.0559,0.00723,0.00259,16.9,1.17,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00906,0.0564,0.00698,0.00257,16.9,1.13,10.5
87,-7.04E-08,0.00000201,1.03E-08,0.00957,0.057,0.0067,0.00276,16.9,1.35,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.0092,0.0565,0.0069,0.00259,17,1.03,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.00984,0.0577,0.00713,0.00278,17.1,1.26,10.4
87,-0.000000119,0.00000201,1.03E-08,0.00913,0.0565,0.00688,0.00264,16.8,1.14,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00891,0.0563,0.00703,0.00252,16.9,1.13,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00942,0.0565,0.00655,0.00268,17,1.28,10.6
87,-0.000000168,0.00000201,1.03E-08,0.00935,0.0566,0.00691,0.0027,16.8,1.08,10.7
87,-9.26E-09,0.0000018,-3.06E-09,0.00945,0.0495,0.00737,0.00265,17,2.23,10.5
87,1.51E-08,0.0000018,-3.06E-09,0.0096,0.0572,0.00724,0.00271,17,1.21,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00956,0.0568,0.00686,0.00269,16.9,1.34,10.6
87,-3.36E-08,0.0000018,-3.06E-09,0.00938,0.0576,0.0076,0.00269,17,1.08,10.3
87,1.51E-08,0.0000018,-3.06E-09,0.00948,0.0577,0.00722,0.00272,17,1.11,10.4
87,-0.000000119,0.00000263,1.03E-08,0.0093,0.056,0.00643,0.00261,16.9,1.25,10.1
87,-0.000000058,0.0000018,-3.06E-09,0.00914,0.0574,0.00687,0.0026,16.9,1.27,10.5
87,-3.36E-08,0.0000018,-3.06E-09,0.00909,0.0575,0.00701,0.0026,16.9,1.03,10.4
87,-0.000000119,0.00000263,1.03E-08,0.0095,0.0599,0.00775,0.00268,16.8,1.1,10.8
87,-9.26E-09,0.0000018,-3.06E-09,0.00914,0.0578,0.00744,0.00257,17,1.01,10.3
87,-9.26E-09,0.0000018,-3.06E-09,0.00919,0.0558,0.00676,0.00255,17,1.02,10.6
87,-0.000000119,0.00000201,-1.47E-08,0.00933,0.0569,0.00687,0.00268,16.8,1.16,10.3
87,-0.000000058,0.0000018,-3.06E-09,0.00881,0.0561,0.00764,0.00255,16.9,1.03,10.3
87,-0.000000058,0.0000018,-3.06E-09,0.00917,0.0561,0.00727,0.00261,16.9,1.17,10.5
87,-0.000000119,0.00000201,1.03E-08,0.00938,0.0574,0.00778,0.00269,16.8,1.43,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00958,0.0563,0.00674,0.00272,17.1,1.25,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00923,0.0574,0.00754,0.00258,17,1.25,10.4
87,-0.000000168,0.00000201,1.03E-08,0.00933,0.0573,0.00729,0.00269,16.8,1.08,10.7
87,-9.26E-09,0.00000118,-3.06E-09,0.00931,0.0563,0.00669,0.00264,17,1.24,10.5
87,-8.24E-08,0.00000118,-3.06E-09,0.00934,0.058,0.0074,0.00265,16.9,1.37,10.6
87,-9.48E-08,0.00000201,1.03E-08,0.00927,0.0578,0.00707,0.00271,16.7,1.25,10.7
87,3.95E-08,0.0000018,-3.06E-09,0.00973,0.0569,0.00661,0.00277,17,1.4,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00937,0.0564,0.00666,0.0026,17,1.18,10.3
87,-0.000000168,0.00000201,1.03E-08,0.0105,0.0604,0.00743,0.00301,17.1,1.42,10.3
87,-3.36E-08,0.0000018,-3.06E-09,0.00899,0.0567,0.00713,0.00256,17,1.09,10.3
87,-0.000000058,0.0000018,-3.06E-09,0.00948,0.0593,0.0079,0.0027,16.9,0.996,10.5
87,-0.000000119,0.00000263,1.03E-08,0.0102,0.0585,0.00688,0.00291,16.8,1.22,10.7
87,-0.000000058,0.00000118,-3.06E-09,0.00946,0.0582,0.00669,0.00264,17,1.12,10.4
87,-3.36E-08,0.0000018,-3.06E-09,0.00925,0.0569,0.00692,0.00263,16.9,1.1,10.5
87,-0.000000119,0.00000263,1.03E-08,0.00945,0.058,0.00742,0.00271,16.8,1.47,10.5
87,-9.26E-09,0.0000018,-3.06E-09,0.00911,0.057,0.00688,0.00256,16.9,1.06,10.4
255,-9.26E-09,0.00509,0.000000348,0.000156,0.0345,0.000628,0.00000363,-18.3,22.5,19.2
87,-0.000000119,0.00000263,1.03E-08,0.0091,0.0489,0.00671,0.00264,16.7,1.1,10.9
87,-9.26E-09,0.0000018,-3.06E-09,0.00926,0.0589,0.00734,0.00263,17,1.11,10.4
255,-9.26E-09,0.0000956,-3.06E-09,0.000152,0.000335,0.000632,-0.000000136,-18.3,20.4,16.1
255,-0.000000119,0.00508,0.000000587,0.00675,0.0755,0.0028,0.0068,16.2,1.27,9.78
87,-3.36E-08,0.0000018,-3.06E-09,0.00887,0.0583,0.00767,0.00252,16.9,1.2,10.4
87,1.51E-08,0.0000018,-3.06E-09,0.00939,0.0576,0.00667,0.00269,17,1.22,10.5
255,-0.000000168,0.00508,0.000000587,0.00675,0.0546,0.00306,0.00677,16.3,1.19,9.21
87,1.51E-08,0.0000018,-3.06E-09,0.00907,0.058,0.00741,0.00257,16.9,1.15,10.4
87,-9.26E-09,0.0000844,-3.06E-09,0.00967,0.0584,0.00682,0.0027,16.9,1.14,10.6
87,-0.000000168,0.00000201,1.03E-08,0.00959,0.0586,0.0073,0.00272,16.9,1.35,10.4
87,-9.26E-09,0.00000118,-3.06E-09,0.00949,0.059,0.00763,0.00267,16.8,1.12,10.8
87,-0.000000058,0.00000242,-3.06E-09,0.0097,0.0582,0.00674,0.00272,16.9,1.09,10.6
87,-0.000000168,0.00000201,1.03E-08,0.00925,0.0588,0.00696,0.00264,16.8,1.46,10.6
87,-0.000000058,0.0000018,-3.06E-09,0.00954,0.0587,0.00761,0.00275,16.9,1.07,10.7
87,-3.36E-08,0.0000018,-3.06E-09,0.00925,0.0594,0.00786,0.00265,16.9,1.27,10.6
87,-0.000000168,0.00000201,1.03E-08,0.00936,0.0591,0.00773,0.00267,16.7,1.14,10.8
87,-0.000000058,0.0000018,-3.06E-09,0.00971,0.0595,0.00763,0.00271,17,0.99,10.5
87,-0.000000058,0.00000242,-3.06E-09,0.000186,0.0394,0.0115,0.0000488,-10.6,22.2,5.62
87,-0.000000168,0.00000201,1.03E-08,0.00946,0.0573,0.00686,0.0027,16.8,1.13,10.7
255,1.51E-08,0.00509,0.000000598,0.00671,0.0645,0.00795,0.00657,16.3,1.12,9.5
87,1.51E-08,0.00000118,-3.06E-09,0.00924,0.0562,0.00679,0.00262,16.9,1.05,10.4
87,-0.000000144,0.00000263,1.03E-08,0.00909,0.0573,0.00687,0.00263,16.6,1.11,10.6
255,-9.26E-09,0.00000242,-3.06E-09,0.00327,0.0311,0.000805,0.00176,-51.3,         -INF,-1.27
87,3.95E-08,0.00000118,-3.06E-09,0.0094,0.0565,0.00712,0.00263,16.9,1.02,10.5
87,-9.48E-08,0.00000201,1.03E-08,0.00983,0.0577,0.00697,0.00283,16.9,1.31,10.7
87,1.51E-08,0.0000018,-3.06E-09,0.00917,0.057,0.00776,0.00261,16.8,1.23,10.7
87,-3.36E-08,0.00000118,-3.06E-09,0.00938,0.0576,0.00743,0.0027,16.9,1.23,10.7
87,-0.000000119,0.00000263,1.03E-08,0.00998,0.0578,0.00704,0.00289,16.8,1.26,10.8
87,-3.36E-08,0.0000018,-3.06E-09,0.0094,0.0569,0.00677,0.00261,16.8,1.18,10.8
87,-0.000000058,0.00000118,-3.06E-09,0.00956,0.057,0.00718,0.0027,16.9,1.15,10.5
87,-0.000000119,0.00000139,1.03E-08,0.00974,0.0576,0.0069,0.00281,16.8,1.17,10.6
87,-9.26E-09,0.00000118,-3.06E-09,0.00942,0.0559,0.00634,0.00264,16.9,1.08,10.4
255,-0.000000058,0.00000242,-3.06E-09,0.000156,0.000169,0.000624,-0.000000136,-51.3,         -INF,-0.126
87,-0.000000119,0.00000263,1.03E-08,0.00946,0.0564,0.00703,0.0027,16.8,1.29,10.7
87,-3.36E-08,0.00000118,-3.06E-09,0.00908,0.0573,0.00711,0.0026,16.8,1.28,10.8
87,1.51E-08,0.0000018,-3.06E-09,0.00891,0.0559,0.00645,0.00251,16.9,0.994,10.3
